Fall,2016,GEOFFREY MCGOVERN,IPS,84104,DEC PROC AMER POL IN,A,Lect,39,60,65%,8.49,4.79,4.59,4.72,4.18,4.82,4.72,4.87,4.62,4.62
Fall,2015,GEOFFREY MCGOVERN,IPS,84104,DEC PROC AMER POL IN,A,Lect,22,34,65%,8.27,4.73,4.41,4.36,4,4.55,4.32,4.77,4.55,4.36
Spring,2016,ANDREW BAUSCH,IPS,84124,FR SEM: DEMOCR & WAR,A,Lect,13,14,93%,8.46,4.08,4.08,4,3.77,3.92,3.92,4.31,3.77,3.54
Fall,2016,ANDREW BAUSCH,IPS,84265,POL SCI RSRCH MTHD,A,Lect,16,16,100%,7.25,3.25,3.81,3.5,3.19,3.5,3.25,3.69,3.19,3
Fall,2015,ANDREW BAUSCH,IPS,84265,POL SCI RSRCH MTHD,A,Lect,15,27,56%,8.2,3.8,4.29,4,4.13,4,4.13,4.67,3.93,3.87
Spring,2016,COLIN CLARKE,IPS,84275,COMPARATIVE POLITICS,A,Lect,25,32,78%,7.25,4.68,4.16,4.12,3.88,4.6,4.56,4.52,4.48,4.28
Fall,2015,KAZUTO OHTSUKI,IPS,84310,INT POL ECON & ORG,A,Lect,3,4,75%,6,4.33,5,4.33,3.33,4,4,5,3,4
Spring,2016,KAZUTO OHTSUKI,IPS,84320,DOM POL & INTL AFFRS,A,Lect,9,20,45%,5.33,4.56,4.33,4.33,4.33,4.56,4.67,4.78,4.38,4
Spring,2016,ANDREW BAUSCH,IPS,84321,AUTOCRATS & DEMOCRTS,A,Lect,3,4,75%,10,4.67,5,4.67,4.67,5,5,5,4.67,4.67
Fall,2016,MARTHA DUNIGAN,IPS,84326,THEORIES INTL RELTNS,A,Lect,22,34,65%,7.05,4.14,4.64,4.77,3.95,4.36,4.45,4.86,4.27,4.23
Fall,2015,ANNA PECHENKINA,IPS,84326,THEORIES INTL RELTNS,A,Lect,16,29,55%,8.63,4.69,4.63,4.69,4.94,4.81,4.63,5,4.81,4.69
Spring,2017,ADAM GARFINKLE,IPS,84343,POLITICAL SPEECH,A3,Lect,6,15,40%,5.5,3.67,3.5,3.83,3.33,3.33,3.83,3,3.5,3.67
Spring,2016,KENYA DWORKIN,IPS,84360,WSP: INTERNSHIP SEM,A,Lect,8,10,80%,5.75,4.38,2.5,2.88,3,3,2.88,4.38,2.75,2
Fall,2016,Joseph Devine,IPS,84360,WSP INTERNSHIP SEM,A,Lect,5,10,50%,2,5,5,4.6,4.8,4.8,4.4,5,4.8,4.2
Fall,2015,Joseph Devine,IPS,84360,WSP: INTERNSHIP SEM,A,Lect,6,10,60%,5,5,3.67,4.5,4.5,4.83,4.67,5,5,4.83
Fall,2016,JOHN CHIN,IPS,84362,DIPLOMCY & STATECRFT,A,Lect,15,19,79%,8.6,4.73,4.67,4.6,4.8,4.8,4.53,4.87,4.67,4.4
Fall,2015,COLIN CLARKE,IPS,84362,DIPLOMCY & STATECRFT,A,Lect,10,13,77%,7.1,4.9,4.4,4.5,4.5,5,4.5,4.8,4.7,4.8
Fall,2016,DOV LEVIN,IPS,84366,PRESIDENT POLITICS,A,Lect,11,17,65%,5.6,4.55,4.91,4.82,3.91,4.45,4.55,4.82,4.45,4.45
Fall,2016,COLIN CLARKE,IPS,84380,GRAND STRATEGY IN US,A,Lect,16,25,64%,6.88,4.63,4.5,4.69,4.44,4.81,4.63,4.44,4.56,4.5
Fall,2015,COLIN CLARKE,IPS,84380,GRAND STRATEGY IN US,A,Lect,9,12,75%,8.33,4.78,4.44,4.78,4.22,4.67,4.56,4.44,4.67,4.56
Spring,2016,MARTHA DUNIGAN,IPS,84386,PRIVITAZTN OF FORCE,A,Lect,5,7,71%,9.8,5,5,5,4.8,4.6,5,5,5,4.4
Spring,2016,CHAD SERENA,IPS,84388,CONCEPTS CYBER WAR,A,Lect,12,16,75%,6,4.67,4.67,4.5,4.58,4.75,4.75,5,4.42,4.33
Fall,2016,CHAD SERENA,IPS,84388,CONCEPTS CYBER WAR,A2,Lect,9,10,90%,4.33,4.22,4.89,4.89,4.11,4.63,4.44,4.89,4.44,4.33
Spring,2016,ANNA PECHENKINA,IPS,84389,TERRORSM & INSURGNCY,A,Lect,11,16,69%,7.18,4.91,4.64,4.9,4.45,4.91,4.5,4.91,4.82,4.82
Spring,2016,GEOFFREY MCGOVERN,IPS,84402,JUDCL POLTC & BEHVR,A,Lect,3,6,50%,9,5,5,5,5,5,5,5,5,5
Spring,2016,ANNA PECHENKINA,IPS,84414,INTL SUBNTL SECURITY,A,Lect,8,12,67%,8.38,4.71,4.88,4.63,4.63,4.86,5,5,4.88,4.88
Spring,2017,THOMAS KARAKO,IPS,84450,POLICY FORUM,A3,Lect,6,15,40%,4.5,4,3.67,3.83,1.83,4.17,4.33,4.83,3.67,4.67
Spring,2016,THOMAS KARAKO,IPS,84450,IRP CAPSTN PLY FORUM,A3,Lect,8,10,80%,7.63,4.75,4.63,4.5,3.75,4.75,4.25,5,4.63,4.63
Spring,2016,KIRON SKINNER,IPS,84450,IRP CAPSTN PLY FORUM,A4,Lect,9,10,90%,8,4.56,4.67,4.78,3.78,4.67,4.22,4.67,4.56,4.67
Fall,2016,ADAM GARFINKLE,IPS,84450,POLICY FORUM,A2,Lect,5,10,50%,3.8,1.6,2.2,2.8,1.2,2.4,2.4,1.6,1.4,1.8
Fall,2015,THOMAS KARAKO,IPS,84450,IRP CAPSTN PLY FORUM,A,Lect,6,10,60%,5.5,2.67,3,3.83,1.67,3.83,3,3.17,2.83,3
Spring,2016,ANNA PECHENKINA,IPS,84614,INTL SUBNTL SECURITY,A,Lect,2,2,100%,9.5,4.5,4.5,4.5,4,4.5,4.5,4.5,4,3.5
Fall,2016,JOHN CHIN,IPS,84662,DIPLOMCY & STATECRFT,A,Lect,1,2,50%,14,5,4,5,5,5,5,5,5,5
Fall,2015,COLIN CLARKE,IPS,84662,DIPLOMCY & STATECRFT,A,Lect,7,7,100%,8.43,4.86,4.71,4.71,4.71,4.71,4.71,4.86,4.57,4.43
Fall,2016,COLIN CLARKE,IPS,84680,GRAND STATEGY IN US,A,Lect,1,3,33%,5,5,5,5,5,5,5,5,5,5
Fall,2015,COLIN CLARKE,IPS,84680,GRAND STATEGY IN US,A,Lect,4,4,100%,10.25,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75
Spring,2016,CHAD SERENA,IPS,84688,CONCEPTS CYBER WAR,A,Lect,2,3,67%,5,5,5,4,5,5,5,5,4.5,5
Fall,2016,CHAD SERENA,IPS,84688,CONCEPTS CYBER WAR,A2,Lect,16,21,76%,5.38,4.19,4.06,4.19,4.44,4.47,3.69,4.81,3.88,3.94
Spring,2016,ANNA PECHENKINA,IPS,84689,TERRORISM & INSRGNCY,A,Lect,3,4,75%,10,4.33,5,4.67,4.67,4.67,5,4.33,4,4.33
Fall,2016,IGNACIO ARANA,IPS,84722,COMP POLITICAL INST,A,Lect,6,6,100%,9,4.5,4.17,4.17,4.17,4.67,4.33,4.33,4.17,4.33
Fall,2016,KIRON SKINNER,IPS,84736,SOC SCI NAT SECURITY,A2,Lect,9,9,100%,8,4.33,4,4,4.11,4.67,4.22,4.11,4.22,4.33
