Summer,2016,KONSTANTIN GENIN,PHI,80100,INTRO TO PHILOSOPHY,S,Lect,6,8,75%,9,4.5,4,4,3.83,4,4.33,4.67,4,4
Spring,2016,ANDY NORMAN,PHI,80100,INTRO TO PHILOSOPHY,1,Lect,20,29,69%,8.65,4.9,4.6,4.5,4.25,4.7,4.75,4.85,4.75,4.5
Spring,2016,DERRICK GRAY,PHI,80100,INTRO TO PHILOSOPHY,2,Lect,9,24,38%,6,4.78,4.67,4.67,4.22,4.78,4.67,4.67,4.67,4.56
Spring,2016,MARALEE HARRELL,PHI,80100,INTRO TO PHILOSOPHY,3,Lect,5,20,25%,5,4,4.4,4.6,3.6,3.4,4.2,4.8,4.2,4.2
Fall,2016,DERRICK GRAY,PHI,80100,INTRO TO PHILOSOPHY,1,Lect,21,45,47%,8.62,4.1,4,3.9,3.38,3.86,4.19,4.52,4,3.71
Fall,2016,KONSTANTIN GENIN,PHI,80100,INTRO TO PHILOSOPHY,2,Lect,23,36,64%,6.57,4.39,3.96,4,3.7,4.36,4.22,4.61,4.35,4.13
Fall,2016,ANDY NORMAN,PHI,80100,INTRO TO PHILOSOPHY,3,Lect,26,36,72%,8,4.92,4.85,4.81,4.54,4.88,4.73,4.96,4.85,4.58
Summer,2015,KONSTANTIN GENIN,PHI,80100,INTRO TO PHILOSOPHY,S,Lect,4,4,100%,15,4.5,4.25,4,4.5,4.5,4.5,4.5,4.5,4.5
Spring,2015,MARALEE HARRELL,PHI,80100,INTRO TO PHILOSOPHY,1,Lect,4,20,20%,7.25,4.5,4,4.25,4,4,3.75,3.75,4,3.75
Spring,2015,ANDY NORMAN,PHI,80100,INTRO TO PHILOSOPHY,2,Lect,22,31,71%,7.32,4.86,4.55,4.5,4.09,4.32,4.64,4.82,4.41,4.23
Spring,2015,DERRICK GRAY,PHI,80100,INTRO TO PHILOSOPHY,3,Lect,6,15,40%,5,4.8,4.8,4.8,4.4,4.8,4.6,4.8,4.4,4.6
Fall,2015,ANDY NORMAN,PHI,80100,INTRO TO PHILOSOPHY,1,Lect,28,37,76%,7.82,4.64,4.61,4.5,4.14,4.46,4.74,4.75,4.64,4.61
Fall,2015,JOEL SMITH,PHI,80100,INTRO TO PHILOSOPHY,2,Lect,18,32,56%,6.33,4.67,4.78,4.78,4.78,4.61,4.78,4.94,4.89,4.5
Fall,2015,REBECCA MORRIS,PHI,80100,INTRO TO PHILOSOPHY,3,Lect,27,49,55%,5.69,4.78,4.63,4.41,4.22,4.3,4.19,4.93,4.52,4.04
Summer,2014,ERICH KUMMERFELD,PHI,80100,INTRO TO PHILOSOPHY,E,Lect,2,5,40%,11,5,5,4.5,4.5,4.5,4.5,5,5,5
Summer,2014,nhavrill,PHI,80100,INTRO TO PHILOSOPHY,S,Lect,5,7,71%,14.2,4.8,4.8,5,4.8,4.8,4.8,5,5,5
Summer,2014,ERICH KUMMERFELD,PHI,80100,INTRO TO PHILOSOPHY,U,Lect,3,3,100%,14.33,5,4.67,4.67,4.67,5,5,4.67,4.67,5
Spring,2014,JOEL SMITH,PHI,80100,INTRO TO PHILOSOPHY,1,Lect,19,26,73%,8.63,4.79,4.84,4.89,4.79,4.74,4.84,4.89,4.79,4.79
Spring,2014,ANDY NORMAN,PHI,80100,INTRO TO PHILOSOPHY,2,Lect,27,46,59%,7,4.78,4.52,4.52,4.04,4.62,4.5,4.48,4.26,4.26
Spring,2014,DERRICK GRAY,PHI,80100,INTRO TO PHILOSOPHY,3,Lect,15,26,58%,4.77,4.2,3.87,3.93,3.47,4.07,4,4.13,4.13,3.93
Fall,2014,MARALEE HARRELL,PHI,80100,INTRO TO PHILOSOPHY,1,Lect,24,39,62%,5.95,4.33,4.21,3.96,3.92,4.04,4.13,4.71,3.96,3.96
Fall,2014,ANDY NORMAN,PHI,80100,INTRO TO PHILOSOPHY,2,Lect,28,38,74%,9,4.71,4.39,4.43,3.89,4.57,4.5,4.71,4.57,4.43
Fall,2014,DERRICK GRAY,PHI,80100,INTRO TO PHILOSOPHY,3,Lect,21,40,53%,8,4.33,4.38,4.48,4.05,4.24,4.43,4.52,4.48,4.29
Summer,2013,ERICH KUMMERFELD,PHI,80100,INTRO TO PHILOSOPHY,E,Lect,2,3,67%,9.5,4,4.5,3.5,2,4,4.5,4.5,3.5,3
Summer,2013,STEPHEN FOLEY,PHI,80100,INTRO TO PHILOSOPHY,S,Lect,3,7,43%,11,4.33,4.33,4.33,4.33,4.33,4.33,4.33,4.67,4
Summer,2013,ERICH KUMMERFELD,PHI,80100,INTRO TO PHILOSOPHY,U,Lect,4,5,80%,13.25,5,5,4.75,4.5,4.75,4.75,5,4.5,4.25
Spring,2013,ERIC HATLEBACK,PHI,80100,INTRO TO PHILOSOPHY,1,Lect,9,23,39%,5.33,4.78,4.67,4.56,4.33,4.33,4.78,4.89,4.67,4.44
Spring,2013,MICHAEL FREENOR,PHI,80100,INTRO TO PHILOSOPHY,2,Lect,22,46,48%,6.64,3.59,3.64,3.45,3.59,3.14,3.59,4.14,3.59,3.36
Spring,2013,MARALEE HARRELL,PHI,80100,INTRO TO PHILOSOPHY,3,Lect,6,27,22%,7.5,3.5,3.67,3.83,3.5,3.5,3.83,3.83,3.67,4.2
Fall,2013,MARALEE HARRELL,PHI,80100,INTRO TO PHILOSOPHY,1,Lect,20,36,56%,6.42,4,3.75,3.8,3.9,3.9,3.85,4.6,3.85,3.75
Fall,2013,ANDY NORMAN,PHI,80100,INTRO TO PHILOSOPHY,2,Lect,25,35,71%,8.96,4.76,4.56,4.68,4.16,4.68,4.68,4.8,4.76,4.64
Fall,2013,DERRICK GRAY,PHI,80100,INTRO TO PHILOSOPHY,3,Lect,21,45,47%,5.75,4.71,4.48,4.29,4.19,4.14,4.33,4.38,4.33,3.95
Summer,2012,JAMES KELLER,PHI,80100,INTRO TO PHILOSOPHY,S,Lect,7,14,50%,9.71,4.14,4.43,4.29,4,3.83,4,4.29,4,4
