Spring,2017,ITZHAQ COHEN-KARNI,BMD,42101,INTRODUCTION BIOMED,A,35,59,59%,9,3.34,2.94,3.09,2.69,3.51,2.89,3.89,2.8,2.59
Spring,2016,KRIS DAHL,BMD,42101,INTRODUCTION BIOMED,A,60,83,72%,6.73,4.7,4.5,4.52,4.25,4.73,4.55,4.73,4.5,4.35
Fall,2016,NEWELL WASHBURN,BMD,42101,INTRODUCTION BIOMED,A,41,64,64%,6.68,4.39,3.93,4.03,3.85,4.5,4.07,4.72,3.95,4.1
Spring,2015,STEVEN CHASE,BMD,42101,INTRODUCTION BIOMED,A,52,76,68%,7.73,4.31,4.21,4.56,3.65,4.42,4.33,4.56,4.27,4.14
Fall,2015,STEVEN CHASE,BMD,42101,INTRODUCTION BIOMED,A,37,54,69%,8.58,4.27,4.14,4.32,3.54,4.43,3.97,4.51,4.08,3.97
Spring,2014,CHRISTOPHER BETTINGER,BMD,42101,INTRODUCTION BIOMED,A,59,82,72%,8.25,3.93,3.64,3.8,3.19,3.81,3.29,4.17,3.36,3.34
Fall,2014,NEWELL WASHBURN,BMD,42101,INTRODUCTION BIOMED,A,29,42,69%,8.43,4.46,3.89,4,4.14,4.32,3.93,4.82,4,4.14
Spring,2013,"DAHL, K. (co-taught)",BMD,42101,INTRODUCTION BIOMED,A,31,55,56%,7.84,4.65,4.61,4.71,4.52,4.71,4.77,4.67,4.67,4.4
Spring,2013,"BETTINGER, C. (co-taught)",BMD,42101,INTRODUCTION BIOMED,A,31,55,56%,7.73,4.33,3.73,3.7,3.53,4.1,3.57,4.57,3.53,3.97
Fall,2013,"WASHBURN, N. (co-taught)",BMD,42101,INTRODUCTION BIOMED,A,30,55,55%,8.2,3.67,3.37,3.57,3.07,3.53,3.3,4.2,3.2,3.43
Fall,2013,"CHASE, S. (co-taught)",BMD,42101,INTRODUCTION BIOMED,A,30,55,55%,8.86,4.07,3.9,3.83,3.4,4,3.83,4.23,3.9,3.83
Spring,2012,KRIS DAHL,BMD,42101,INTRODUCTION BIOMED,A,41,64,64%,7.63,4.27,3.93,4.02,3.71,4.59,4,4.32,4.05,3.8
Fall,2012,STEFAN ZAPPE,BMD,42101,INTRODUCTION BIOMED,A,45,92,49%,5.07,4.16,4.07,3.98,3.76,4.27,3.89,4.76,3.67,3.69
Fall,2011,STEFAN ZAPPE,BMD,42101,INTRODUCTION BIOMED,A,32,62,52%,5.84,4.38,4.41,4.19,4.19,4.53,4.16,4.94,4.25,4.16
Spring,2011,"ROHDE, G. (co-taught)",BMD,42101,INTRODUCTION BIOMED,A,75,80,94%,7,4.03,3.77,3.86,3.52,4.05,3.74,4.47,3.65,3.69
Spring,2011,"DAHL, K. (co-taught)",BMD,42101,INTRODUCTION BIOMED,A,75,80,94%,6.88,4.17,3.81,3.95,3.53,4.2,3.95,4.05,3.88,3.69
Spring,2010,GUSTAVO ROHDE,BMD,42101,INTRODUCTION BIOMED,A,54,80,68%,5.11,3.2,2.65,2.81,2.47,3.26,2.48,3.37,2.43,2.69
Fall,2010,STEFAN ZAPPE,BMD,42101,INTRODUCTION BIOMED,A,30,60,50%,5.8,4.1,3.97,3.73,3.57,3.97,3.63,4.67,3.37,3.63
Spring,2017,YU-LI WANG,BMD,42201,PRO ISSUES IN BIOMED,A,27,48,56%,2.56,4.41,4.27,4.3,3.7,4.3,4.26,4.74,4.22,4
