Fall,2014,KIRON SKINNER,SDS,88104,DEC PROC AMER POL IN,A,Lect,38,60,63%,8.84,4.66,4.46,4.53,4.57,4.71,4.71,4.47,4.66,4.55
Fall,2013,KIRON SKINNER,SDS,88104,DEC PROC AMER POL IN,A,Lect,37,48,77%,9.65,4.19,3.97,4.17,3.78,4.42,4.32,4.11,3.92,4.05
Fall,2012,KIRON SKINNER,SDS,88104,DEC PROC AMER POL IN,A,Lect,38,60,63%,7.51,4.13,4,4.24,3.63,4.45,4.32,4.05,4.24,4.03
Fall,2011,KIRON SKINNER,SDS,88104,DEC PROC AMER POL IN,A,Lect,23,53,43%,6.91,3.74,3.52,3.61,3.52,4.26,4,4.09,3.7,3.64
Fall,2010,KIRON SKINNER,SDS,88104,DEC PROC AMER POL IN,A,Lect,34,70,49%,5.53,4,4.12,4.09,3.62,4.44,4.29,4.35,4.15,4
Fall,2011,SEAN BURNS,SDS,88107,PLTCL HSY MOD MD EST,W,Lect,6,13,46%,5.5,4,4.17,4.17,3.67,4.33,4.5,4.67,4.33,4
Fall,2013,SILVIA BORZUTZKY,SDS,88111,FR SM:HM RT GLB POL,A,Lect,8,11,73%,7.57,4.75,4,4.25,4.38,4.88,4.63,4.75,4.5,4.63
Fall,2012,SILVIA BORZUTZKY,SDS,88111,FR SM:HM RT GLB POL,A,Lect,8,14,57%,7.25,4.75,4.75,4.75,4.63,4.88,4.88,4.25,4.75,4.75
Fall,2011,SILVIA BORZUTZKY,SDS,88111,FR SM:HM RT GLB POL,A,Lect,11,17,65%,6,4.18,4,3.82,3.73,4.55,4.45,4.18,3.91,4.09
Fall,2010,SILVIA BORZUTZKY,SDS,88111,FR SM:HM RT GLB POL,A,Lect,11,15,73%,6.64,5,5,4.82,4.82,4.73,4.91,4.91,4.82,4.91
Spring,2015,KEVIN ZOLLMAN,SDS,88118,HSS FR SEM: SOC SIMU,A,Lect,9,15,60%,6.67,4.44,4.33,4,3.89,4.11,4.11,4.89,4,4
Spring,2010,RUSSELL GOLMAN,SDS,88119,STRGY COPRTN & COMPT,A,Lect,8,15,53%,4.63,4.38,4.13,4.13,4.25,4,4.38,4.75,4,4
Fall,2016,JULIE DOWNS,SDS,88120,REASN PASSN & COGNTN,A,Lect,61,103,59%,6.52,4.56,4.61,4.54,4.1,4.69,4.52,4.78,4.45,4.36
